,TransactionID,Amount,CustomerID,Timestamp,MerchantID,TransactionAmount,MerchantName,Location,Category,FraudIndicator,SuspiciousFlag,Name,Age,Address
778,780,37.21490182370482,1058,02-02-2022 11:00,2825,89.49786591,Merchant 2825,Location 2825,Travel,0,0,Customer 1058,50,Address 1058
779,781,44.5079341726125,1678,02-02-2022 12:00,2155,92.16109624,Merchant 2155,Location 2155,Travel,0,1,Customer 1678,33,Address 1678
780,782,33.63646677492327,1473,02-02-2022 13:00,2307,34.29515278,Merchant 2307,Location 2307,Food,0,0,Customer 1473,26,Address 1473
781,783,72.3836349025095,1733,02-02-2022 14:00,2112,37.16365297,Merchant 2112,Location 2112,Food,0,0,Customer 1733,18,Address 1733
782,784,24.99217212263321,1649,02-02-2022 15:00,2774,27.19986016,Merchant 2774,Location 2774,Online,0,0,Customer 1649,54,Address 1649
783,785,93.97476921734388,1500,02-02-2022 16:00,2289,56.0139203,Merchant 2289,Location 2289,Food,0,0,Customer 1500,19,Address 1500
784,786,27.48195585196696,1366,02-02-2022 17:00,2553,93.71489243,Merchant 2553,Location 2553,Other,0,0,Customer 1366,45,Address 1366
785,787,33.670626213973335,1001,02-02-2022 18:00,2627,87.37544393,Merchant 2627,Location 2627,Food,0,0,Customer 1001,54,Address 1001
786,788,75.52415113014018,1986,02-02-2022 19:00,2235,29.47028571,Merchant 2235,Location 2235,Retail,0,0,Customer 1986,51,Address 1986
787,789,69.45279091816774,1921,02-02-2022 20:00,2154,56.82490015,Merchant 2154,Location 2154,Food,0,0,Customer 1921,44,Address 1921
788,790,57.999821069456985,1808,02-02-2022 21:00,2081,39.55877452,Merchant 2081,Location 2081,Other,0,0,Customer 1808,43,Address 1808
789,791,27.036676505451872,1503,02-02-2022 22:00,2309,18.5191781,Merchant 2309,Location 2309,Travel,0,0,Customer 1503,37,Address 1503
790,792,72.01022436079609,1017,02-02-2022 23:00,2173,26.45740234,Merchant 2173,Location 2173,Retail,0,0,Customer 1017,21,Address 1017
791,793,53.9678523381814,1195,03-02-2022 00:00,2152,28.60155804,Merchant 2152,Location 2152,Online,0,0,Customer 1195,64,Address 1195
792,794,50.2358498879414,1950,03-02-2022 01:00,2057,11.82961471,Merchant 2057,Location 2057,Other,1,0,Customer 1950,48,Address 1950
793,795,91.2293600351788,1673,03-02-2022 02:00,2347,97.84664626,Merchant 2347,Location 2347,Other,0,0,Customer 1673,55,Address 1673
794,796,25.97000920702483,1528,03-02-2022 03:00,2256,45.3035651,Merchant 2256,Location 2256,Travel,0,0,Customer 1528,28,Address 1528
795,797,58.46823104325883,1480,03-02-2022 04:00,2761,60.42601384,Merchant 2761,Location 2761,Online,0,0,Customer 1480,26,Address 1480
796,798,71.40047986174835,1771,03-02-2022 05:00,2932,95.86064271,Merchant 2932,Location 2932,Travel,0,0,Customer 1771,35,Address 1771
797,799,23.095075391859403,1667,03-02-2022 06:00,2440,63.7243163,Merchant 2440,Location 2440,Online,0,0,Customer 1667,35,Address 1667
798,800,74.2479445014433,1429,03-02-2022 07:00,2530,69.1624057,Merchant 2530,Location 2530,Food,0,0,Customer 1429,33,Address 1429
799,801,56.11778886499002,1152,03-02-2022 08:00,2446,33.89671189,Merchant 2446,Location 2446,Food,0,0,Customer 1152,55,Address 1152
800,802,37.101099109357335,1733,03-02-2022 09:00,2752,97.20580784,Merchant 2752,Location 2752,Other,0,0,Customer 1733,18,Address 1733
801,803,53.258294604800966,1273,03-02-2022 10:00,2648,66.58636377,Merchant 2648,Location 2648,Other,0,0,Customer 1273,61,Address 1273
802,804,86.57748678092385,1515,03-02-2022 11:00,2643,60.67641343,Merchant 2643,Location 2643,Online,0,0,Customer 1515,37,Address 1515
803,805,34.78006778134278,1999,03-02-2022 12:00,2843,56.25388642,Merchant 2843,Location 2843,Food,0,0,Customer 1999,57,Address 1999
804,806,10.006932562275091,1084,03-02-2022 13:00,2037,18.32519609,Merchant 2037,Location 2037,Other,0,0,Customer 1084,60,Address 1084
805,807,51.93353981623281,1244,03-02-2022 14:00,2929,23.79471541,Merchant 2929,Location 2929,Retail,0,0,Customer 1244,46,Address 1244
806,808,49.044804955239904,1622,03-02-2022 15:00,2767,79.62596149,Merchant 2767,Location 2767,Other,0,0,Customer 1622,21,Address 1622
807,809,98.18303499459222,1177,03-02-2022 16:00,2466,38.12321324,Merchant 2466,Location 2466,Food,0,0,Customer 1177,50,Address 1177
808,810,31.85157143386876,1263,03-02-2022 17:00,2227,36.35341931,Merchant 2227,Location 2227,Retail,0,0,Customer 1263,21,Address 1263
809,811,76.74537670541186,1944,03-02-2022 18:00,2624,28.04343569,Merchant 2624,Location 2624,Travel,0,0,Customer 1944,51,Address 1944
810,812,28.032461086960588,1419,03-02-2022 19:00,2844,70.13933849,Merchant 2844,Location 2844,Online,0,0,Customer 1419,28,Address 1419
811,813,68.65040463700079,1418,03-02-2022 20:00,2831,68.27707792,Merchant 2831,Location 2831,Food,0,0,Customer 1418,19,Address 1418
812,814,38.08086935820676,1769,03-02-2022 21:00,2490,91.02483757,Merchant 2490,Location 2490,Retail,0,0,Customer 1769,34,Address 1769
813,815,94.63416453223545,1056,03-02-2022 22:00,2202,82.09475889,Merchant 2202,Location 2202,Food,0,0,Customer 1056,46,Address 1056
814,816,26.521145389628145,1924,03-02-2022 23:00,2001,54.40216527,Merchant 2001,Location 2001,Online,0,0,Customer 1924,60,Address 1924
815,817,80.66698444089012,2000,04-02-2022 00:00,2570,69.66634403,Merchant 2570,Location 2570,Travel,0,0,Customer 2000,42,Address 2000
816,818,69.49314651509769,1843,04-02-2022 01:00,2194,63.54074747,Merchant 2194,Location 2194,Food,0,0,Customer 1843,33,Address 1843
817,819,80.55842031263705,1328,04-02-2022 02:00,2235,14.93205607,Merchant 2235,Location 2235,Retail,0,0,Customer 1328,62,Address 1328
818,820,67.21601847741414,1469,04-02-2022 03:00,2128,69.39128877,Merchant 2128,Location 2128,Online,0,0,Customer 1469,28,Address 1469
819,821,89.81374721715743,1625,04-02-2022 04:00,2827,43.32508086,Merchant 2827,Location 2827,Retail,0,0,Customer 1625,41,Address 1625
820,822,41.34483461775976,1899,04-02-2022 05:00,2277,57.13472112,Merchant 2277,Location 2277,Food,0,0,Customer 1899,46,Address 1899
821,823,61.03550802501376,1854,04-02-2022 06:00,2013,47.24146112,Merchant 2013,Location 2013,Other,0,0,Customer 1854,57,Address 1854
822,824,39.79553881400214,1687,04-02-2022 07:00,2687,16.88891565,Merchant 2687,Location 2687,Retail,0,0,Customer 1687,28,Address 1687
823,825,68.42739649280826,1549,04-02-2022 08:00,2590,94.09371962,Merchant 2590,Location 2590,Other,0,0,Customer 1549,60,Address 1549
824,826,15.832750400060416,1981,04-02-2022 09:00,2227,37.05749101,Merchant 2227,Location 2227,Other,0,0,Customer 1981,48,Address 1981
825,827,51.66428111808683,1991,04-02-2022 10:00,2955,25.15453347,Merchant 2955,Location 2955,Online,0,0,Customer 1991,61,Address 1991
826,828,32.965557871667784,1776,04-02-2022 11:00,2075,20.44550277,Merchant 2075,Location 2075,Online,0,0,Customer 1776,31,Address 1776
827,829,98.14338652516008,1565,04-02-2022 12:00,2524,50.96274369,Merchant 2524,Location 2524,Travel,0,0,Customer 1565,33,Address 1565
828,830,88.88926748040059,1986,04-02-2022 13:00,2992,90.86617663,Merchant 2992,Location 2992,Food,0,0,Customer 1986,51,Address 1986
829,831,29.627393510330677,1205,04-02-2022 14:00,2629,62.39898005,Merchant 2629,Location 2629,Online,0,0,Customer 1205,37,Address 1205
830,832,85.29801409198318,1155,04-02-2022 15:00,2819,72.66126561,Merchant 2819,Location 2819,Food,0,0,Customer 1155,61,Address 1155
831,833,73.29570994113007,1277,04-02-2022 16:00,2269,71.52131229,Merchant 2269,Location 2269,Online,0,0,Customer 1277,22,Address 1277
832,834,38.981553666269264,1311,04-02-2022 17:00,2154,97.85743756,Merchant 2154,Location 2154,Online,0,0,Customer 1311,25,Address 1311
833,835,43.95689754114726,1503,04-02-2022 18:00,2993,42.20147721,Merchant 2993,Location 2993,Other,0,0,Customer 1503,37,Address 1503
834,836,63.40605444348808,1051,04-02-2022 19:00,2869,29.35945096,Merchant 2869,Location 2869,Retail,0,0,Customer 1051,30,Address 1051
835,837,80.56230250293223,1132,04-02-2022 20:00,2974,99.6010349,Merchant 2974,Location 2974,Retail,0,0,Customer 1132,47,Address 1132
836,838,49.18725137575288,1651,04-02-2022 21:00,2982,54.44925323,Merchant 2982,Location 2982,Retail,0,0,Customer 1651,58,Address 1651
837,839,36.485674691227736,1744,04-02-2022 22:00,2889,61.48927776,Merchant 2889,Location 2889,Retail,0,0,Customer 1744,27,Address 1744
838,840,42.72787792971032,1579,04-02-2022 23:00,2057,30.30344306,Merchant 2057,Location 2057,Travel,0,0,Customer 1579,41,Address 1579
839,841,99.57766068025052,1386,05-02-2022 00:00,2539,73.37717496,Merchant 2539,Location 2539,Food,0,0,Customer 1386,25,Address 1386
840,842,41.8227353715044,1296,05-02-2022 01:00,2935,97.90502271,Merchant 2935,Location 2935,Food,0,0,Customer 1296,28,Address 1296
841,843,24.13577782207831,1492,05-02-2022 02:00,2851,83.72095786,Merchant 2851,Location 2851,Travel,0,0,Customer 1492,46,Address 1492
842,844,75.26952467331752,1490,05-02-2022 03:00,2810,24.66940529,Merchant 2810,Location 2810,Other,0,0,Customer 1490,56,Address 1490
843,845,30.65716065461832,1921,05-02-2022 04:00,2826,20.48436998,Merchant 2826,Location 2826,Food,0,0,Customer 1921,44,Address 1921
844,846,72.44945048279237,1647,05-02-2022 05:00,2112,34.09638141,Merchant 2112,Location 2112,Retail,0,0,Customer 1647,57,Address 1647
845,847,80.23266191446132,1188,05-02-2022 06:00,2597,81.29798912,Merchant 2597,Location 2597,Online,0,0,Customer 1188,23,Address 1188
846,848,91.47555974162536,1053,05-02-2022 07:00,2288,85.33863254,Merchant 2288,Location 2288,Travel,1,0,Customer 1053,22,Address 1053
847,849,81.16725920824848,1454,05-02-2022 08:00,2370,94.54138031,Merchant 2370,Location 2370,Travel,0,0,Customer 1454,33,Address 1454
848,850,63.46015786810301,1597,05-02-2022 09:00,2850,47.56468631,Merchant 2850,Location 2850,Retail,0,0,Customer 1597,33,Address 1597
849,851,29.905949214574097,1759,05-02-2022 10:00,2395,67.10448586,Merchant 2395,Location 2395,Other,0,0,Customer 1759,33,Address 1759
850,852,64.40294608397701,1356,05-02-2022 11:00,2406,26.99668375,Merchant 2406,Location 2406,Retail,0,0,Customer 1356,44,Address 1356
851,853,59.66022515081108,1924,05-02-2022 12:00,2295,29.50458088,Merchant 2295,Location 2295,Food,0,0,Customer 1924,60,Address 1924
852,854,66.52474028496395,1834,05-02-2022 13:00,2484,32.49797872,Merchant 2484,Location 2484,Other,0,0,Customer 1834,41,Address 1834
853,855,59.56766600854584,1176,05-02-2022 14:00,2892,71.47864756,Merchant 2892,Location 2892,Other,0,0,Customer 1176,20,Address 1176
854,856,77.92991329715457,1551,05-02-2022 15:00,2811,41.56673287,Merchant 2811,Location 2811,Travel,0,0,Customer 1551,58,Address 1551
855,857,61.688816522872656,1934,05-02-2022 16:00,2294,17.16863838,Merchant 2294,Location 2294,Food,0,0,Customer 1934,56,Address 1934
856,858,64.08704501443339,1190,05-02-2022 17:00,2558,93.55867375,Merchant 2558,Location 2558,Food,0,0,Customer 1190,24,Address 1190
857,859,42.16185142416847,1980,05-02-2022 18:00,2407,47.28329323,Merchant 2407,Location 2407,Online,0,0,Customer 1980,44,Address 1980
858,860,14.377501183070512,1322,05-02-2022 19:00,2408,78.78711195,Merchant 2408,Location 2408,Retail,0,0,Customer 1322,29,Address 1322
859,861,80.206153862561,1765,05-02-2022 20:00,2015,13.51324149,Merchant 2015,Location 2015,Travel,0,0,Customer 1765,29,Address 1765
860,862,80.41574164113865,1553,05-02-2022 21:00,2077,78.35691365,Merchant 2077,Location 2077,Travel,0,0,Customer 1553,37,Address 1553
861,863,36.9087392976182,1143,05-02-2022 22:00,2124,61.20774773,Merchant 2124,Location 2124,Retail,0,0,Customer 1143,58,Address 1143
862,864,29.080894938055295,1709,05-02-2022 23:00,2137,16.13528329,Merchant 2137,Location 2137,Other,0,0,Customer 1709,42,Address 1709
863,865,19.35157808170657,1839,06-02-2022 00:00,2163,66.87343909,Merchant 2163,Location 2163,Online,0,0,Customer 1839,18,Address 1839
864,866,34.44668007158171,1249,06-02-2022 01:00,2395,42.57270708,Merchant 2395,Location 2395,Online,0,0,Customer 1249,26,Address 1249
865,867,81.41515284943999,1128,06-02-2022 02:00,2160,96.79573985,Merchant 2160,Location 2160,Travel,0,0,Customer 1128,21,Address 1128
866,868,27.450619758180107,1111,06-02-2022 03:00,2712,49.86699032,Merchant 2712,Location 2712,Retail,0,0,Customer 1111,32,Address 1111
867,869,65.70225812625743,1656,06-02-2022 04:00,2252,60.7098051,Merchant 2252,Location 2252,Retail,0,0,Customer 1656,48,Address 1656
868,870,50.70097741774521,1814,06-02-2022 05:00,2302,42.58561383,Merchant 2302,Location 2302,Online,0,0,Customer 1814,28,Address 1814
869,871,50.243254577059886,1393,06-02-2022 06:00,2875,71.62189341,Merchant 2875,Location 2875,Retail,0,0,Customer 1393,47,Address 1393
870,872,21.1458547206259,1920,06-02-2022 07:00,2451,16.19530004,Merchant 2451,Location 2451,Retail,0,0,Customer 1920,33,Address 1920
871,873,16.43832083940835,1085,06-02-2022 08:00,2859,52.16739127,Merchant 2859,Location 2859,Retail,0,0,Customer 1085,35,Address 1085
872,874,70.30126731068788,1212,06-02-2022 09:00,2116,58.75965,Merchant 2116,Location 2116,Food,0,0,Customer 1212,55,Address 1212
873,875,94.24651183536184,1708,06-02-2022 10:00,2919,32.51857697,Merchant 2919,Location 2919,Food,0,0,Customer 1708,30,Address 1708
874,876,64.08879961517923,1917,06-02-2022 11:00,2172,41.01302588,Merchant 2172,Location 2172,Travel,0,0,Customer 1917,37,Address 1917
875,877,77.26384488888628,1376,06-02-2022 12:00,2497,62.53923952,Merchant 2497,Location 2497,Online,0,0,Customer 1376,53,Address 1376
876,878,40.31214229035872,1495,06-02-2022 13:00,2024,50.91665733,Merchant 2024,Location 2024,Online,0,0,Customer 1495,20,Address 1495
877,879,84.55259193533934,1623,06-02-2022 14:00,2034,44.37912364,Merchant 2034,Location 2034,Food,0,0,Customer 1623,34,Address 1623
878,880,95.2301527805285,1423,06-02-2022 15:00,2116,11.9200768,Merchant 2116,Location 2116,Retail,0,0,Customer 1423,40,Address 1423
879,881,50.83496652230644,1504,06-02-2022 16:00,2241,23.55967783,Merchant 2241,Location 2241,Other,0,0,Customer 1504,64,Address 1504
880,882,84.60060342839287,1571,06-02-2022 17:00,2379,41.93851847,Merchant 2379,Location 2379,Food,0,0,Customer 1571,24,Address 1571
881,883,63.53186105836484,1406,06-02-2022 18:00,2050,12.84518823,Merchant 2050,Location 2050,Retail,0,0,Customer 1406,56,Address 1406
882,884,66.26626490693305,1704,06-02-2022 19:00,2738,82.00296268,Merchant 2738,Location 2738,Food,0,0,Customer 1704,23,Address 1704
883,885,23.44981815960602,1210,06-02-2022 20:00,2200,11.02197977,Merchant 2200,Location 2200,Online,0,0,Customer 1210,39,Address 1210
884,886,90.06115336349863,1821,06-02-2022 21:00,2831,71.62684127,Merchant 2831,Location 2831,Retail,0,0,Customer 1821,26,Address 1821
885,887,25.527990197551134,1180,06-02-2022 22:00,2813,30.63373779,Merchant 2813,Location 2813,Online,0,0,Customer 1180,59,Address 1180
886,888,74.06906245975239,1433,06-02-2022 23:00,2938,10.24979371,Merchant 2938,Location 2938,Travel,0,0,Customer 1433,55,Address 1433
887,889,26.68493172269836,1928,07-02-2022 00:00,2631,31.96482516,Merchant 2631,Location 2631,Retail,0,0,Customer 1928,60,Address 1928
888,890,87.17606804177909,1906,07-02-2022 01:00,2660,30.10470386,Merchant 2660,Location 2660,Travel,0,0,Customer 1906,47,Address 1906
889,891,88.07345453811928,1533,07-02-2022 02:00,2586,11.70444175,Merchant 2586,Location 2586,Retail,0,0,Customer 1533,48,Address 1533
890,892,98.2927232923352,1691,07-02-2022 03:00,2845,13.11547361,Merchant 2845,Location 2845,Other,0,0,Customer 1691,47,Address 1691
891,893,31.218274539629405,1319,07-02-2022 04:00,2655,87.60239268,Merchant 2655,Location 2655,Travel,0,0,Customer 1319,38,Address 1319
892,894,84.71865132912392,1544,07-02-2022 05:00,2633,74.26828331,Merchant 2633,Location 2633,Retail,0,0,Customer 1544,55,Address 1544
893,895,53.68389808508408,1952,07-02-2022 06:00,2149,90.42202597,Merchant 2149,Location 2149,Food,0,0,Customer 1952,50,Address 1952
894,896,23.030133714144085,1389,07-02-2022 07:00,2304,36.79368848,Merchant 2304,Location 2304,Retail,0,0,Customer 1389,61,Address 1389
895,897,63.498140700143466,1049,07-02-2022 08:00,2844,58.27148019,Merchant 2844,Location 2844,Online,0,0,Customer 1049,30,Address 1049
896,898,87.34495106429543,1755,07-02-2022 09:00,2104,47.63784703,Merchant 2104,Location 2104,Travel,0,0,Customer 1755,42,Address 1755
897,899,15.900151898696164,1538,07-02-2022 10:00,2296,54.72042685,Merchant 2296,Location 2296,Food,0,0,Customer 1538,62,Address 1538
898,900,36.87927531010898,1424,07-02-2022 11:00,2094,56.47276107,Merchant 2094,Location 2094,Retail,0,0,Customer 1424,37,Address 1424
899,901,13.846819533581574,1825,07-02-2022 12:00,2639,41.8341613,Merchant 2639,Location 2639,Travel,0,0,Customer 1825,54,Address 1825
900,902,11.657828888394429,1996,07-02-2022 13:00,2240,30.28902686,Merchant 2240,Location 2240,Travel,0,0,Customer 1996,33,Address 1996
901,903,21.21036641616177,1991,07-02-2022 14:00,2902,89.95161364,Merchant 2902,Location 2902,Travel,0,0,Customer 1991,61,Address 1991
902,904,45.76941000334883,1225,07-02-2022 15:00,2983,12.91079673,Merchant 2983,Location 2983,Online,0,0,Customer 1225,51,Address 1225
903,905,64.09589461181153,1322,07-02-2022 16:00,2239,98.2408376,Merchant 2239,Location 2239,Travel,0,0,Customer 1322,29,Address 1322
904,906,90.38789073571203,1280,07-02-2022 17:00,2081,34.79164661,Merchant 2081,Location 2081,Retail,0,0,Customer 1280,60,Address 1280
905,907,61.9468343699687,1932,07-02-2022 18:00,2631,64.32983326,Merchant 2631,Location 2631,Online,0,0,Customer 1932,22,Address 1932
906,908,21.0074016493607,1992,07-02-2022 19:00,2850,21.47375304,Merchant 2850,Location 2850,Online,1,0,Customer 1992,55,Address 1992
907,909,73.55606662201993,1595,07-02-2022 20:00,2694,38.69211116,Merchant 2694,Location 2694,Travel,0,0,Customer 1595,53,Address 1595
908,910,32.2318769063642,1228,07-02-2022 21:00,2007,93.89654711,Merchant 2007,Location 2007,Food,0,1,Customer 1228,59,Address 1228
909,911,44.88713449114011,1304,07-02-2022 22:00,2801,83.78950269,Merchant 2801,Location 2801,Retail,0,0,Customer 1304,62,Address 1304
910,912,38.39225462332512,1747,07-02-2022 23:00,2044,17.61699798,Merchant 2044,Location 2044,Other,0,0,Customer 1747,44,Address 1747
911,913,94.5872061148643,1199,08-02-2022 00:00,2895,20.1137343,Merchant 2895,Location 2895,Retail,0,0,Customer 1199,45,Address 1199
912,914,96.52314248884213,1009,08-02-2022 01:00,2701,94.93170387,Merchant 2701,Location 2701,Other,0,0,Customer 1009,32,Address 1009
913,915,81.69738902734242,1227,08-02-2022 02:00,2957,27.58657448,Merchant 2957,Location 2957,Food,0,0,Customer 1227,35,Address 1227
914,916,56.376547151977306,1334,08-02-2022 03:00,2521,48.3229718,Merchant 2521,Location 2521,Other,0,0,Customer 1334,41,Address 1334
915,917,80.90963279805126,1655,08-02-2022 04:00,2687,97.59327634,Merchant 2687,Location 2687,Other,0,0,Customer 1655,50,Address 1655
916,918,23.12363510526152,1242,08-02-2022 05:00,2423,71.52949764,Merchant 2423,Location 2423,Travel,0,0,Customer 1242,32,Address 1242
917,919,76.7037658134944,1136,08-02-2022 06:00,2301,48.4669976,Merchant 2301,Location 2301,Retail,0,0,Customer 1136,29,Address 1136
918,920,67.97359142174959,1142,08-02-2022 07:00,2772,36.18524095,Merchant 2772,Location 2772,Other,0,0,Customer 1142,57,Address 1142
919,921,45.84978420861537,1004,08-02-2022 08:00,2111,36.53471969,Merchant 2111,Location 2111,Other,0,0,Customer 1004,30,Address 1004
920,922,53.520423375763215,1606,08-02-2022 09:00,2714,54.03186092,Merchant 2714,Location 2714,Other,0,0,Customer 1606,60,Address 1606
921,923,52.160534543489405,1024,08-02-2022 10:00,2734,21.36611515,Merchant 2734,Location 2734,Other,0,0,Customer 1024,40,Address 1024
922,924,12.957371513455186,1800,08-02-2022 11:00,2522,52.90673465,Merchant 2522,Location 2522,Retail,0,0,Customer 1800,58,Address 1800
923,925,77.5892520491586,1060,08-02-2022 12:00,2841,11.44312747,Merchant 2841,Location 2841,Travel,0,0,Customer 1060,38,Address 1060
924,926,97.5841046288916,1666,08-02-2022 13:00,2353,28.85792788,Merchant 2353,Location 2353,Online,0,0,Customer 1666,36,Address 1666
925,927,93.186765046662,1165,08-02-2022 14:00,2544,49.87894111,Merchant 2544,Location 2544,Online,1,0,Customer 1165,48,Address 1165
926,928,75.05441065286574,1132,08-02-2022 15:00,2517,19.23633855,Merchant 2517,Location 2517,Online,0,0,Customer 1132,47,Address 1132
927,929,26.606352840247457,1751,08-02-2022 16:00,2960,17.06049089,Merchant 2960,Location 2960,Online,1,0,Customer 1751,35,Address 1751
928,930,19.534609879795333,1514,08-02-2022 17:00,2441,49.67702835,Merchant 2441,Location 2441,Travel,0,0,Customer 1514,20,Address 1514
929,931,63.74348565655637,1785,08-02-2022 18:00,2772,77.30669854,Merchant 2772,Location 2772,Other,0,0,Customer 1785,26,Address 1785
930,932,84.99494585391481,1801,08-02-2022 19:00,2504,24.65936999,Merchant 2504,Location 2504,Travel,0,0,Customer 1801,27,Address 1801
931,933,43.31408994984277,1330,08-02-2022 20:00,2414,29.39854295,Merchant 2414,Location 2414,Other,0,1,Customer 1330,63,Address 1330
932,934,59.64679754482704,1088,08-02-2022 21:00,2315,37.06997241,Merchant 2315,Location 2315,Food,0,0,Customer 1088,38,Address 1088
933,935,67.6345414499013,1705,08-02-2022 22:00,2499,44.21692274,Merchant 2499,Location 2499,Retail,0,0,Customer 1705,39,Address 1705
934,936,43.18297705942081,1658,08-02-2022 23:00,2383,59.62542234,Merchant 2383,Location 2383,Retail,0,0,Customer 1658,44,Address 1658
935,937,88.20869587689056,1518,09-02-2022 00:00,2340,63.05006361,Merchant 2340,Location 2340,Travel,0,0,Customer 1518,19,Address 1518
936,938,50.36171009890702,1131,09-02-2022 01:00,2486,56.52607726,Merchant 2486,Location 2486,Travel,0,0,Customer 1131,41,Address 1131
937,939,88.99270050806099,1482,09-02-2022 02:00,2871,81.48455823,Merchant 2871,Location 2871,Travel,0,0,Customer 1482,26,Address 1482
938,940,74.0970689078747,1516,09-02-2022 03:00,2273,97.63612942,Merchant 2273,Location 2273,Online,0,0,Customer 1516,41,Address 1516
939,941,13.844857117841546,1058,09-02-2022 04:00,2385,93.38303349,Merchant 2385,Location 2385,Travel,0,0,Customer 1058,50,Address 1058
940,942,12.611478926976906,1350,09-02-2022 05:00,2436,54.0249333,Merchant 2436,Location 2436,Other,0,0,Customer 1350,49,Address 1350
941,943,34.06316109206354,1232,09-02-2022 06:00,2530,53.34806403,Merchant 2530,Location 2530,Retail,0,0,Customer 1232,18,Address 1232
942,944,35.85949743054377,1154,09-02-2022 07:00,2736,39.33289839,Merchant 2736,Location 2736,Retail,0,0,Customer 1154,48,Address 1154
943,945,42.60535294784076,1014,09-02-2022 08:00,2568,58.05162091,Merchant 2568,Location 2568,Retail,0,0,Customer 1014,27,Address 1014
944,946,48.2268648362713,1473,09-02-2022 09:00,2414,82.6912355,Merchant 2414,Location 2414,Other,1,0,Customer 1473,26,Address 1473
945,947,15.061303969882118,1085,09-02-2022 10:00,2741,59.25107738,Merchant 2741,Location 2741,Online,0,0,Customer 1085,35,Address 1085
946,948,60.222509912044046,1779,09-02-2022 11:00,2826,92.95859136,Merchant 2826,Location 2826,Food,0,0,Customer 1779,29,Address 1779
947,949,71.16993370893385,1971,09-02-2022 12:00,2610,32.04225946,Merchant 2610,Location 2610,Travel,0,0,Customer 1971,55,Address 1971
948,950,79.37427413633232,1124,09-02-2022 13:00,2312,95.26787369,Merchant 2312,Location 2312,Online,0,0,Customer 1124,45,Address 1124
949,951,68.36620472188787,1568,09-02-2022 14:00,2581,44.9111275,Merchant 2581,Location 2581,Other,0,0,Customer 1568,31,Address 1568
950,952,73.97469114745326,1083,09-02-2022 15:00,2043,80.34022583,Merchant 2043,Location 2043,Online,0,0,Customer 1083,29,Address 1083
951,953,61.19374615765196,1138,09-02-2022 16:00,2626,75.3537212,Merchant 2626,Location 2626,Other,0,0,Customer 1138,63,Address 1138
952,954,98.30041035340705,1942,09-02-2022 17:00,2428,66.3938464,Merchant 2428,Location 2428,Other,0,0,Customer 1942,51,Address 1942
953,955,57.99495371278119,1814,09-02-2022 18:00,2460,27.92819882,Merchant 2460,Location 2460,Online,0,0,Customer 1814,28,Address 1814
954,956,22.090776401179784,1592,09-02-2022 19:00,2541,45.13889007,Merchant 2541,Location 2541,Other,1,0,Customer 1592,29,Address 1592
955,957,13.131711320985104,1345,09-02-2022 20:00,2195,44.27028067,Merchant 2195,Location 2195,Online,0,0,Customer 1345,52,Address 1345
956,958,82.00241852701163,1108,09-02-2022 21:00,2139,54.94891695,Merchant 2139,Location 2139,Travel,0,0,Customer 1108,33,Address 1108
957,959,31.808666818145923,1037,09-02-2022 22:00,2946,42.91180927,Merchant 2946,Location 2946,Travel,0,0,Customer 1037,61,Address 1037
958,960,18.212010934779613,1748,09-02-2022 23:00,2799,79.81674716,Merchant 2799,Location 2799,Other,0,0,Customer 1748,58,Address 1748
959,961,79.19729957287116,1902,10-02-2022 00:00,2592,66.70610473,Merchant 2592,Location 2592,Other,0,0,Customer 1902,35,Address 1902
960,962,10.661651267084997,1925,10-02-2022 01:00,2439,79.43424822,Merchant 2439,Location 2439,Food,0,0,Customer 1925,21,Address 1925
961,963,39.41846624095393,1631,10-02-2022 02:00,2344,69.98428539,Merchant 2344,Location 2344,Retail,0,0,Customer 1631,57,Address 1631
962,964,14.572576131898854,1367,10-02-2022 03:00,2088,85.37776737,Merchant 2088,Location 2088,Food,0,0,Customer 1367,19,Address 1367
963,965,66.38073201509731,1578,10-02-2022 04:00,2883,21.06522253,Merchant 2883,Location 2883,Travel,0,0,Customer 1578,29,Address 1578
964,966,59.029280852582886,1701,10-02-2022 05:00,2465,77.58719068,Merchant 2465,Location 2465,Online,0,0,Customer 1701,50,Address 1701
965,967,29.363762180061297,1628,10-02-2022 06:00,3000,82.84786408,Merchant 3000,Location 3000,Other,0,0,Customer 1628,55,Address 1628
966,968,38.67638285599344,1376,10-02-2022 07:00,2373,72.9270738,Merchant 2373,Location 2373,Other,0,0,Customer 1376,53,Address 1376
967,969,70.84179380147489,1990,10-02-2022 08:00,2906,81.3722279,Merchant 2906,Location 2906,Travel,0,0,Customer 1990,63,Address 1990
968,970,96.10935116192007,1951,10-02-2022 09:00,2229,98.24527598,Merchant 2229,Location 2229,Online,0,0,Customer 1951,18,Address 1951
969,971,80.55756596081288,1511,10-02-2022 10:00,2369,33.98956472,Merchant 2369,Location 2369,Other,0,0,Customer 1511,29,Address 1511
970,972,60.98276949454476,1044,10-02-2022 11:00,2248,48.3009931,Merchant 2248,Location 2248,Retail,0,0,Customer 1044,22,Address 1044
971,973,40.39032929213584,1661,10-02-2022 12:00,2396,14.16174682,Merchant 2396,Location 2396,Food,0,0,Customer 1661,34,Address 1661
972,974,85.88659811810663,1289,10-02-2022 13:00,2625,39.95416555,Merchant 2625,Location 2625,Online,0,0,Customer 1289,31,Address 1289
